num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorol?ico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S000236;04/01/2023;22:30:00;CALL. CESAR MANRIQUE / CALL. JUAN SANCHEZ;1;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Mujer;14;Sin asistencia sanitaria;"438894,07";"4480658,605";N;NULL
2023S000236;04/01/2023;22:30:00;CALL. CESAR MANRIQUE / CALL. JUAN SANCHEZ;1;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"438894,07";"4480658,605";N;NULL
2023S000236;04/01/2023;22:30:00;CALL. CESAR MANRIQUE / CALL. JUAN SANCHEZ;1;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"438894,07";"4480658,605";N;NULL
2023S000236;04/01/2023;22:30:00;CALL. CESAR MANRIQUE / CALL. JUAN SANCHEZ;1;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Peat?;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"438894,07";"4480658,605";N;NULL
2023S000240;05/01/2023;3:30:00;ERMITA DEL SANTO;52;10;LATINA;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 a?s;Hombre;3;Ingreso superior a 24 horas;"438039,292";"4473197,933";S;1
2023S000240;05/01/2023;3:30:00;ERMITA DEL SANTO;52;10;LATINA;Alcance;Despejado;Turismo;Conductor;De 21 a 24 a?s;Mujer;14;Sin asistencia sanitaria;"438039,292";"4473197,933";N;NULL
2023S000242;05/01/2023;4:02:00;CALL. ALFONSO XII CON C/ FELIPE IV;28;3;RETIRO;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 25 a 29 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"441546,016";"4474104,309";S;NULL
2023S000242;05/01/2023;4:02:00;CALL. ALFONSO XII CON C/ FELIPE IV;28;3;RETIRO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"441546,016";"4474104,309";N;NULL
2023S000244;04/01/2023;12:30:00;CALL. PALERMO / PUERTO DE SAN;1;16;HORTALEZA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 18 a 20 a?s;Hombre;14;Sin asistencia sanitaria;"444723,475";"4478912,065";N;NULL
2023S000244;04/01/2023;12:30:00;CALL. PALERMO / PUERTO DE SAN;1;16;HORTALEZA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"444723,475";"4478912,065";N;NULL
2023S000245;04/01/2023;13:00:00;AVDA. LA GAVIA / AVDA. ENSANCHE DE VALLECAS;11K;18;VILLA DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;NULL;NULL;"447918,679";"4469066,268";N;NULL
2023S000245;04/01/2023;13:00:00;AVDA. LA GAVIA / AVDA. ENSANCHE DE VALLECAS;11K;18;VILLA DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 70 a 74 a?s;Hombre;NULL;NULL;"447918,679";"4469066,268";N;NULL
2023S000245;04/01/2023;13:00:00;AVDA. LA GAVIA / AVDA. ENSANCHE DE VALLECAS;11K;18;VILLA DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 40 a 44 a?s;Mujer;NULL;NULL;"447918,679";"4469066,268";N;NULL
2023S000245;04/01/2023;13:00:00;AVDA. LA GAVIA / AVDA. ENSANCHE DE VALLECAS;11K;18;VILLA DE VALLECAS;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;M? de 74 a?s;Mujer;NULL;NULL;"447918,679";"4469066,268";N;NULL
2023S000246;04/01/2023;9:15:00;RONDA. SUR / CALL. BOHONAL;129;13;PUENTE DE VALLECAS;Ca?a;Despejado;VMU el?trico;Conductor;De 70 a 74 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"442699,192";"4469999,635";N;NULL
2023S000247;04/01/2023;13:47:00;"AUTOV. M-30, 10XC70";10XC70;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"442808,052";"4471695,92";N;NULL
2023S000247;04/01/2023;13:47:00;"AUTOV. M-30, 10XC70";10XC70;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 35 a 39 a?s;Mujer;NULL;NULL;"442808,052";"4471695,92";N;NULL
2023S000248;04/01/2023;12:15:00;URB. MANZANA DE AZCA / AZCA;0;6;TETU?N;Colisi? fronto-lateral;Despejado;Furgoneta;Conductor;De 45 a 49 a?s;Hombre;14;Sin asistencia sanitaria;"441317,074";"4477901,154";N;NULL
2023S000248;04/01/2023;12:15:00;URB. MANZANA DE AZCA / AZCA;0;6;TETU?N;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"441317,074";"4477901,154";N;NULL
2023S000249;05/01/2023;7:20:00;"CANILLEJAS A VICALVARO, FAROLA 178.  VICALVARO";1;19;VIC?LVARO;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 45 a 49 a?s;Hombre;NULL;NULL;"448257,19";"4473726,093";N;NULL
2023S000249;05/01/2023;7:20:00;"CANILLEJAS A VICALVARO, FAROLA 178.  VICALVARO";1;19;VIC?LVARO;Colisi? fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 a?s;Hombre;NULL;NULL;"448257,19";"4473726,093";N;NULL
2023S000250;04/01/2023;10:00:00;AVDA. SENECA / AVDA. MEMORIA;2;9;MONCLOA-ARAVACA;Alcance;Despejado;Autob?;Conductor;Desconocido;Desconocido;NULL;NULL;"438637,967";"4476561,834";N;NULL
2023S000250;04/01/2023;10:00:00;AVDA. SENECA / AVDA. MEMORIA;2;9;MONCLOA-ARAVACA;Alcance;Despejado;Turismo;Conductor;M? de 74 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"438637,967";"4476561,834";N;NULL
2023S000252;05/01/2023;9:40:00;"CALL. FUENTE DE LIMA, 7";7;10;LATINA;Atropello a persona;Despejado;Furgoneta;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"433533,363";"4470616,132";N;NULL
2023S000252;05/01/2023;9:40:00;"CALL. FUENTE DE LIMA, 7";7;10;LATINA;Atropello a persona;Despejado;Furgoneta;Peat?;De 60 a 64 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"433533,363";"4470616,132";N;NULL
2023S000253;05/01/2023;10:40:00;CALL. ALCALA / JOSE MARIA PEREDA;310;15;CIUDAD LINEAL;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 a?s;Hombre;3;Ingreso superior a 24 horas;"444983,92";"4476020,272";N;NULL
2023S000253;05/01/2023;10:40:00;CALL. ALCALA / JOSE MARIA PEREDA;310;15;CIUDAD LINEAL;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Mujer;14;Sin asistencia sanitaria;"444983,92";"4476020,272";N;NULL
2023S000254;04/01/2023;14:00:00;"AVDA. GENERAL, 29";29;21;BARAJAS;Otro;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;NULL;NULL;"450912,715";"4480318,155";N;NULL
2023S000255;04/01/2023;13:35:00;"PASEO. LA HABANA, 14";14;5;CHAMART?N;Ca?a;Despejado;Ciclomotor;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"441500,906";"4477720,788";N;NULL
2023S000255;04/01/2023;13:35:00;"PASEO. LA HABANA, 14";14;5;CHAMART?N;Ca?a;Despejado;Ciclomotor;Pasajero;De 25 a 29 a?s;Mujer;2;Ingreso inferior o igual a 24 horas;"441500,906";"4477720,788";N;NULL
2023S000256;05/01/2023;11:15:00;PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO;8;3;RETIRO;Colisi? lateral;Despejado;Turismo;Conductor;De 70 a 74 a?s;Mujer;NULL;NULL;"443117,932";"4473073,229";N;NULL
2023S000256;05/01/2023;11:15:00;PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO;8;3;RETIRO;Colisi? lateral;Despejado;Turismo;Conductor;M? de 74 a?s;Hombre;NULL;NULL;"443117,932";"4473073,229";N;NULL
2023S000256;05/01/2023;11:15:00;PLAZA. CONDE DE CASAL / CALL. DOCTOR ESQUERDO;8;3;RETIRO;Colisi? lateral;Despejado;Turismo;Pasajero;De 35 a 39 a?s;Hombre;NULL;NULL;"443117,932";"4473073,229";N;NULL
2023S000257;05/01/2023;12:20:00;"CALL. DOCTOR ESQUERDO, 71";71;3;RETIRO;Alcance;Despejado;Furgoneta;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"443239,39";"4474493,895";N;NULL
2023S000257;05/01/2023;12:20:00;"CALL. DOCTOR ESQUERDO, 71";71;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;NULL;NULL;"443239,39";"4474493,895";N;NULL
2023S000258;05/01/2023;12:20:00;CALL. SERRANO / ARGA;179;5;CHAMART?N;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;3;Ingreso superior a 24 horas;"442120,255";"4477905,907";N;NULL
2023S000258;05/01/2023;12:20:00;CALL. SERRANO / ARGA;179;5;CHAMART?N;Colisi? lateral;Despejado;Turismo;Conductor;De 35 a 39 a?s;Mujer;14;Sin asistencia sanitaria;"442120,255";"4477905,907";N;NULL
2023S000258;05/01/2023;12:20:00;CALL. SERRANO / ARGA;179;5;CHAMART?N;Colisi? lateral;Despejado;Turismo;Pasajero;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"442120,255";"4477905,907";N;NULL
2023S000261;05/01/2023;11:05:00;AVDA. GRAN VIA DE SAN FRANCISCO / CALL. BAILEN;1;1;CENTRO;Ca?a;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439425,072";"4473576,562";N;NULL
2023S000261;05/01/2023;11:05:00;AVDA. GRAN VIA DE SAN FRANCISCO / CALL. BAILEN;1;1;CENTRO;Ca?a;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"439425,072";"4473576,562";N;NULL
2023S000261;05/01/2023;11:05:00;AVDA. GRAN VIA DE SAN FRANCISCO / CALL. BAILEN;1;1;CENTRO;Ca?a;Despejado;Turismo;Peat?;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"439425,072";"4473576,562";N;NULL
2023S000262;05/01/2023;13:00:00;"PASEO. SANTA MARIA DE LA CABEZA, 37";37;2;ARGANZUELA;Ca?a;Despejado;Motocicleta hasta 125cc;Conductor;De 35 a 39 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"440875,406";"4472795,895";N;NULL
2023S000263;05/01/2023;9:15:00;CALL. AGUSTIN DE BETANCOURT / CRISTOBAL;4;7;CHAMBER?;Colisi? fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 21 a 24 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"441072,548";"4477137,62";N;NULL
2023S000263;05/01/2023;9:15:00;CALL. AGUSTIN DE BETANCOURT / CRISTOBAL;4;7;CHAMBER?;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"441072,548";"4477137,62";N;NULL
2023S000264;05/01/2023;12:00:00;CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW / CARLOS Y GUILLERMO;2;3;RETIRO;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 21 a 24 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"443233,391";"4472962,336";N;NULL
2023S000264;05/01/2023;12:00:00;CALL. CARLOS Y GUILLERMO FERNANDEZ SHAW / CARLOS Y GUILLERMO;2;3;RETIRO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 a?s;Mujer;14;Sin asistencia sanitaria;"443233,391";"4472962,336";N;NULL
2023S000265;05/01/2023;12:40:00;CALL. SAN GERMAN / CALL. GENERAL CABRERA;17;6;TETU?N;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;14;Sin asistencia sanitaria;"440989,134";"4478650,771";N;NULL
2023S000265;05/01/2023;12:40:00;CALL. SAN GERMAN / CALL. GENERAL CABRERA;17;6;TETU?N;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Hombre;14;Sin asistencia sanitaria;"440989,134";"4478650,771";N;NULL
2023S000265;05/01/2023;12:40:00;CALL. SAN GERMAN / CALL. GENERAL CABRERA;17;6;TETU?N;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 65 a 69 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"440989,134";"4478650,771";N;NULL
2023S000266;05/01/2023;13:05:00;"CALL. JUAN ALVAREZ MENDIZABAL, 23";23;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"439328,58";"4475194,834";N;NULL
2023S000266;05/01/2023;13:05:00;"CALL. JUAN ALVAREZ MENDIZABAL, 23";23;9;MONCLOA-ARAVACA;Atropello a persona;Despejado;Turismo;Peat?;De 40 a 44 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439328,58";"4475194,834";N;NULL
2023S000267;04/01/2023;13:50:00;CALL. LAGUNA DALGA / AVDA. REAL DE PINTO;38;17;VILLAVERDE;Otro;NULL;Turismo;Conductor;De 35 a 39 a?s;Mujer;NULL;NULL;"439372,035";"4464786,73";N;NULL
2023S000268;05/01/2023;14:05:00;"CALL. GAINZA, 46";46;12;USERA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 55 a 59 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"439339,929";"4468604,245";N;NULL
2023S000268;05/01/2023;14:05:00;"CALL. GAINZA, 46";46;12;USERA;Choque contra obst?ulo fijo;Despejado;Turismo;Pasajero;De 55 a 59 a?s;Hombre;14;Sin asistencia sanitaria;"439339,929";"4468604,245";N;NULL
2023S000269;04/01/2023;12:30:00;"AVDA. PABLO NERUDA, 108";108;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"444822,519";"4470380,796";N;NULL
2023S000269;04/01/2023;12:30:00;"AVDA. PABLO NERUDA, 108";108;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"444822,519";"4470380,796";N;NULL
2023S000269;04/01/2023;12:30:00;"AVDA. PABLO NERUDA, 108";108;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Conductor;De 60 a 64 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"444822,519";"4470380,796";N;NULL
2023S000269;04/01/2023;12:30:00;"AVDA. PABLO NERUDA, 108";108;13;PUENTE DE VALLECAS;Colisi? m?tiple;Despejado;Turismo;Pasajero;De 45 a 49 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"444822,519";"4470380,796";N;NULL
2023S000270;05/01/2023;13:55:00;GTA. REALES ACADEMIAS;0;8;FUENCARRAL-EL PARDO;Colisi? lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;1;Atenci? en urgencias sin posterior ingreso;"440196,444";"4481485,758";N;NULL
2023S000270;05/01/2023;13:55:00;GTA. REALES ACADEMIAS;0;8;FUENCARRAL-EL PARDO;Colisi? lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"440196,444";"4481485,758";N;NULL
2023S000270;05/01/2023;13:55:00;GTA. REALES ACADEMIAS;0;8;FUENCARRAL-EL PARDO;Colisi? lateral;Despejado;Turismo;Pasajero;De 50 a 54 a?s;Mujer;14;Sin asistencia sanitaria;"440196,444";"4481485,758";N;NULL
2023S000270;05/01/2023;13:55:00;GTA. REALES ACADEMIAS;0;8;FUENCARRAL-EL PARDO;Colisi? lateral;Despejado;Turismo;Pasajero;De 70 a 74 a?s;Hombre;14;Sin asistencia sanitaria;"440196,444";"4481485,758";N;NULL
2023S000271;05/01/2023;14:50:00;"CALL. VILCHES, 21K";21K;13;PUENTE DE VALLECAS;Choque contra obst?ulo fijo;NULL;Furgoneta;Conductor;De 18 a 20 a?s;Hombre;NULL;NULL;"443586,777";"4469710,819";N;NULL
2023S000272;05/01/2023;14:15:00;AVDA. GENERAL / URANO;33;21;BARAJAS;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 40 a 44 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"450939,334";"4480361,102";N;NULL
2023S000272;05/01/2023;14:15:00;AVDA. GENERAL / URANO;33;21;BARAJAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 30 a 34 a?s;Hombre;14;Sin asistencia sanitaria;"450939,334";"4480361,102";N;NULL
2023S000273;05/01/2023;16:05:00;"CALL. INDALECIO FERNANDEZ, 10";10;12;USERA;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;De 55 a 59 a?s;Mujer;NULL;NULL;"441048,352";"4470254,245";N;NULL
2023S000273;05/01/2023;16:05:00;"CALL. INDALECIO FERNANDEZ, 10";10;12;USERA;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"441048,352";"4470254,245";N;NULL
2023S000274;05/01/2023;15:20:00;"AVDA. CORDOBA, 2";2;12;USERA;Choque contra obst?ulo fijo;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"440657,983";"4470938,184";N;NULL
2023S000275;05/01/2023;15:20:00;CALL. SAN DALMACIO / CALL. RESINA;1;17;VILLAVERDE;Colisi? lateral;Despejado;Cami? r?ido;Conductor;De 45 a 49 a?s;Hombre;14;Sin asistencia sanitaria;"440890,318";"4465295,855";N;NULL
2023S000275;05/01/2023;15:20:00;CALL. SAN DALMACIO / CALL. RESINA;1;17;VILLAVERDE;Colisi? lateral;Despejado;Ciclomotor;Conductor;De 21 a 24 a?s;Hombre;2;Ingreso inferior o igual a 24 horas;"440890,318";"4465295,855";N;NULL
2023S000276;05/01/2023;15:50:00;"PASEO. CASTELLANA, 274";274;5;CHAMART?N;Colisi? m?tiple;Despejado;Turismo;Conductor;De 45 a 49 a?s;Hombre;NULL;NULL;"441789,536";"4480667,552";N;NULL
2023S000276;05/01/2023;15:50:00;"PASEO. CASTELLANA, 274";274;5;CHAMART?N;Colisi? m?tiple;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;NULL;NULL;"441789,536";"4480667,552";N;NULL
2023S000276;05/01/2023;15:50:00;"PASEO. CASTELLANA, 274";274;5;CHAMART?N;Colisi? m?tiple;Despejado;Turismo;Conductor;M? de 74 a?s;Hombre;NULL;NULL;"441789,536";"4480667,552";N;NULL
2023S000276;05/01/2023;15:50:00;"PASEO. CASTELLANA, 274";274;5;CHAMART?N;Colisi? m?tiple;Despejado;Turismo;Pasajero;De 30 a 34 a?s;Mujer;NULL;NULL;"441789,536";"4480667,552";N;NULL
2023S000276;05/01/2023;15:50:00;"PASEO. CASTELLANA, 274";274;5;CHAMART?N;Colisi? m?tiple;Despejado;Turismo;Pasajero;M? de 74 a?s;Mujer;NULL;NULL;"441789,536";"4480667,552";N;NULL
2023S000277;05/01/2023;16:00:00;CALL. EDUARDO BARREIROS / CALL. ARENAS DEL REY;35;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 21 a 24 a?s;Hombre;NULL;NULL;"440683,483";"4468495,384";N;NULL
2023S000277;05/01/2023;16:00:00;CALL. EDUARDO BARREIROS / CALL. ARENAS DEL REY;35;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;NULL;NULL;"440683,483";"4468495,384";N;NULL
2023S000277;05/01/2023;16:00:00;CALL. EDUARDO BARREIROS / CALL. ARENAS DEL REY;35;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 18 a 20 a?s;Mujer;NULL;NULL;"440683,483";"4468495,384";N;NULL
2023S000277;05/01/2023;16:00:00;CALL. EDUARDO BARREIROS / CALL. ARENAS DEL REY;35;12;USERA;Colisi? fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 a?s;Hombre;NULL;NULL;"440683,483";"4468495,384";N;NULL
2023S000278;04/01/2023;18:50:00;AVDA. CARDENAL HERRERA ORIA / CALL. LA MASO;144;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Motocicleta > 125cc;Conductor;De 45 a 49 a?s;Hombre;7;Asistencia sanitaria s?o en el lugar del accidente;"439433,825";"4481652,031";N;NULL
2023S000278;04/01/2023;18:50:00;AVDA. CARDENAL HERRERA ORIA / CALL. LA MASO;144;8;FUENCARRAL-EL PARDO;Colisi? fronto-lateral;Despejado;Turismo;Conductor;M? de 74 a?s;Hombre;14;Sin asistencia sanitaria;"439433,825";"4481652,031";N;NULL
2023S000279;05/01/2023;16:15:00;CALL. SINESIO DELGADO / ASTURIAS;15;6;TETU?N;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 40 a 44 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"440512,438";"4480592,505";S;NULL
2023S000279;05/01/2023;16:15:00;CALL. SINESIO DELGADO / ASTURIAS;15;6;TETU?N;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 60 a 64 a?s;Hombre;14;Sin asistencia sanitaria;"440512,438";"4480592,505";N;NULL
2023S000280;05/01/2023;17:10:00;"CALL. PEDRO HEREDIA, 30";30;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Motocicleta > 125cc;Conductor;Desconocido;Desconocido;NULL;NULL;"443779,967";"4475697,493";N;NULL
2023S000280;05/01/2023;17:10:00;"CALL. PEDRO HEREDIA, 30";30;4;SALAMANCA;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"443779,967";"4475697,493";N;NULL
2023S000281;05/01/2023;17:20:00;CALL. MAYOR / TRVA. BRINGAS;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 a?s;Mujer;NULL;NULL;"439860,883";"4474154,133";N;NULL
2023S000281;05/01/2023;17:20:00;CALL. MAYOR / TRVA. BRINGAS;1;1;CENTRO;Alcance;Despejado;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"439860,883";"4474154,133";N;NULL
2023S000283;04/01/2023;22:45:00;"CALL. CAMINO DE LOS VINATEROS, 40";40;14;MORATALAZ;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 35 a 39 a?s;Hombre;NULL;NULL;"444656,742";"4473502,892";S;NULL
2023S000284;05/01/2023;17:40:00;"AUTOV. M-30, 01NL60  PK 1,600 CALZADA INTERIOR LAT";01NL87;5;CHAMART?N;Alcance;NULL;Motocicleta hasta 125cc;Conductor;De 30 a 34 a?s;Hombre;NULL;NULL;"443052,951";"4480199,321";N;NULL
2023S000284;05/01/2023;17:40:00;"AUTOV. M-30, 01NL60  PK 1,600 CALZADA INTERIOR LAT";01NL87;5;CHAMART?N;Alcance;NULL;Turismo;Conductor;De 25 a 29 a?s;Mujer;NULL;NULL;"443052,951";"4480199,321";N;NULL
2023S000285;05/01/2023;17:15:00;"CALL. MORETO, 7";7;3;RETIRO;Alcance;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 a?s;Hombre;1;Atenci? en urgencias sin posterior ingreso;"441428,236";"4473969,934";N;NULL
2023S000285;05/01/2023;17:15:00;"CALL. MORETO, 7";7;3;RETIRO;Alcance;Despejado;Turismo;Conductor;De 50 a 54 a?s;Mujer;14;Sin asistencia sanitaria;"441428,236";"4473969,934";N;NULL
2023S000286;05/01/2023;15:35:00;AVDA. MARQUES DE CORBERA / CALL. GERARDO CORDON;57;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Conductor;De 30 a 34 a?s;Mujer;14;Sin asistencia sanitaria;"444719,747";"4475242,963";N;NULL
2023S000286;05/01/2023;15:35:00;AVDA. MARQUES DE CORBERA / CALL. GERARDO CORDON;57;15;CIUDAD LINEAL;Atropello a persona;Despejado;Turismo;Peat?;De 70 a 74 a?s;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;"444719,747";"4475242,963";N;NULL
2023S000287;05/01/2023;17:50:00;AVDA. PESETA / CALL. SALVADOR ALLENDE;42B;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"435701,027";"4468265,737";N;NULL
2023S000287;05/01/2023;17:50:00;AVDA. PESETA / CALL. SALVADOR ALLENDE;42B;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 45 a 49 a?s;Mujer;7;Asistencia sanitaria s?o en el lugar del accidente;"435701,027";"4468265,737";N;NULL
2023S000287;05/01/2023;17:50:00;AVDA. PESETA / CALL. SALVADOR ALLENDE;42B;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"435701,027";"4468265,737";N;NULL
2023S000287;05/01/2023;17:50:00;AVDA. PESETA / CALL. SALVADOR ALLENDE;42B;11;CARABANCHEL;Alcance;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"435701,027";"4468265,737";N;NULL
2023S000288;05/01/2023;15:03:00;CALL. SOFIA / MARSELLA;7;20;SAN BLAS-CANILLEJAS;Colisi? fronto-lateral;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 a?s;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;"448339,597";"4474479,393";N;NULL
2023S000288;05/01/2023;15:03:00;CALL. SOFIA / MARSELLA;7;20;SAN BLAS-CANILLEJAS;Colisi? fronto-lateral;Despejado;Turismo;Conductor;De 50 a 54 a?s;Hombre;14;Sin asistencia sanitaria;"448339,597";"4474479,393";N;NULL
2023S000290;05/01/2023;19:15:00;"CTRA. VICALVARO A LA ESTACION DE O'DONNELL, 19";19;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;De 18 a 20 a?s;Mujer;NULL;NULL;"449893,453";"4472956,725";N;NULL
2023S000290;05/01/2023;19:15:00;"CTRA. VICALVARO A LA ESTACION DE O'DONNELL, 19";19;19;VIC?LVARO;Choque contra obst?ulo fijo;Despejado;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;"449893,453";"4472956,725";N;NULL
2023S000292;05/01/2023;19:35:00;"CALL. VELAZQUEZ, 43";43;4;SALAMANCA;Colisi? lateral;Despejado;Turismo;Conductor;De 25 a 29 a?s;Hombre;14;Sin asistencia sanitaria;"441974,526";"4475359,191";N;NULL
